grid_id,timestamp,real_time_population,real_time_population_growth,traffic_congestion,transit_change,real_time_temp,real_time_rain,event_flag,holiday_flag
5*1*5*8*,2026-04-07 01:43:20.230072,13286.469124472756,0.0,0.0,0.0,0.2912181817647023,0.0,0,0
5*1*7*2*,2016-04-05 08:00:00.000000,0.152694,0.0,0.1455886008910145,0.0739812002322439,23.160254037844386,0.0,1,0
5*1*7*2*,2016-08-04 07:00:00.000000,0.0018,-0.9879759519038076,0.1411735781019505,0.0684401339263573,9.0,0.0,0,0
5*1*7*2*,2016-09-04 07:00:00.000000,0.001836,-0.9879759519038076,0.145408785445009,0.0684401339263573,9.5,0.0,0,0
5*1*7*2*,2026-04-07 01:43:20.503509,51.2186385603456,0.0,0.0,0.0,4.60492664512e-05,0.0,0,0
5*1*8*7*,2016-11-04 08:00:00.000000,1.1121,167.50000000000003,0.1442141160426762,0.1153987039587993,5.29530151771117,0.0555555555555555,1,0
5*1*8*7*,2016-12-02 05:00:00.000000,0.006732,0.0,0.1471964828940777,0.0739812002322439,5.79530151771117,0.0555555555555555,0,0
5*1*8*7*,2016-12-04 08:00:00.000000,1.1343420000000002,167.50000000000003,0.1485405395239565,0.1153987039587993,5.79530151771117,0.0555555555555555,1,0
5*1*8*7*,2026-04-07 01:43:20.859169,1229.389038921183,0.0,0.0,0.0,0.0113374993545507,0.0,0,0
5*2*4*8*,2017-12-02 16:00:00.000000,2.1675,-0.2892976588628762,0.0270113859929844,0.0409258736488518,8.911111111111108,0.1111111111111111,0,0
5*2*4*8*,2017-12-06 18:00:00.000000,3.110796,0.0,0.0288944197161859,0.0739812002322439,5.839745962155615,0.0,1,1
5*2*4*8*,2018-01-02 16:00:00.000000,2.21085,-0.2892976588628762,0.0278217275727739,0.0409258736488518,9.411111111111108,0.1111111111111111,0,0
5*2*4*8*,2026-04-07 01:43:20.859169,5733.522331959899,0.0,0.0,0.0,0.0528748863703387,0.0,0,0
5*2*9*2*,2016-04-06 05:00:00.000000,4.736982,0.0,0.0056440652129227,0.0739812002322439,23.160254037844386,0.0,1,1
5*2*9*2*,2017-03-07 05:00:00.000000,0.0112,-0.9975883378910876,1.1095565702695836e-05,-0.0995901729154348,22.59358737117772,0.0833333333333333,0,1
5*2*9*2*,2017-04-07 05:00:00.000000,0.011424,-0.9975883378910876,1.142843267377671e-05,-0.0995901729154348,23.09358737117772,0.0833333333333333,0,1
5*2*9*2*,2026-04-07 01:43:21.382490,3941.034427154714,0.0,0.0,0.0,0.0368406198475289,0.0,0,0
5*3*6*2*,2017-10-07 00:00:00.000000,0.009996,0.0,0.1145717289496316,0.0739812002322439,5.839745962155615,0.0,0,1
5*3*6*2*,2017-12-01 04:00:00.000000,0.0751,6.663265306122449,0.111311767070867,0.0764276615559382,8.911111111111108,0.1111111111111111,1,0
5*3*6*2*,2018-01-01 04:00:00.000000,0.076602,6.663265306122449,0.114651120082993,0.0764276615559382,9.411111111111108,0.1111111111111111,1,0
5*3*6*2*,2026-04-07 01:43:20.503509,28.7027222031311,0.0,0.0,0.0,2.580582654592605e-05,0.0,0,0
5*4*0*6*,2017-03-05 09:00:00.000000,0.98736,0.0,0.0311565653163234,0.0739812002322439,19.5,0.0,1,0
5*4*0*6*,2017-09-05 22:00:00.000000,0.6436,-0.3351239669421487,0.0298661774854438,0.0618275700116246,5.339745962155615,0.0,0,0
5*4*0*6*,2017-10-05 22:00:00.000000,0.6564719999999999,-0.3351239669421487,0.0307621628100071,0.0618275700116246,5.839745962155615,0.0,0,0
5*4*0*6*,2026-04-07 01:43:20.503509,544.8446066261886,0.0,0.0,0.0,0.0004898547710413,0.0,0,0
5*4*6*2*,2017-09-07 05:00:00.000000,0.0059159999999999,-0.9916606757728254,0.1904826519968329,0.0481416232804525,9.5,0.0,0,1
5*4*6*2*,2017-11-03 06:00:00.000000,2.216,381.0689655172415,0.1875434879844878,0.1567862357242682,5.339745962155615,0.0,1,0
5*4*6*2*,2017-12-03 06:00:00.000000,2.26032,381.0689655172415,0.1931697926240224,0.1567862357242682,5.839745962155615,0.0,1,0
5*4*6*2*,2026-04-07 01:43:21.206906,1675.6231791042414,0.0,0.0,0.0,0.0065686483762358,0.0,0,0
5*5*1*2*,2017-09-03 19:00:00.000000,0.782,-0.7750352406432497,0.092415589607372,-0.026953125222042,5.339745962155615,0.0,0,0
5*5*1*2*,2017-10-01 14:00:00.000000,3.5456220000000003,0.0,0.0984635190473402,0.0739812002322439,5.839745962155615,0.0,1,0
5*5*1*2*,2017-10-03 19:00:00.000000,0.79764,-0.7750352406432497,0.0951880572955932,-0.026953125222042,5.839745962155615,0.0,0,0
5*5*1*2*,2026-04-07 01:43:21.967120,125000.0,0.0,0.0,0.0,1.616,0.0,0,0
5*5*1*4*,2016-04-07 23:00:00.000000,0.023562,0.0,0.1485905354086274,0.0739812002322439,23.160254037844386,0.0,0,1
5*5*1*4*,2017-07-06 13:00:00.000000,17.9202,774.7662337662339,0.1653880226447993,0.7444951811861437,12.000000000000002,2.5,1,1
5*5*1*4*,2017-08-06 13:00:00.000000,18.278604,774.7662337662339,0.1703496633241432,0.7444951811861437,12.500000000000002,2.5,1,1
5*5*1*4*,2026-04-07 01:43:20.859169,19718.68806836027,0.0,0.0,0.0,0.1818469224711821,0.0,0,0
5*5*5*8*,2016-04-05 23:00:00.000000,0.015912,0.0,0.1488423742939177,0.0739812002322439,23.160254037844386,0.0,0,0
5*5*5*8*,2017-03-04 05:00:00.000000,37.9048,2428.794871794872,0.1892307880216987,1.4934982352355963,22.59358737117772,0.0833333333333333,1,0
5*5*5*8*,2017-04-04 05:00:00.000000,38.662896,2428.794871794872,0.1949077116623497,1.4934982352355963,23.09358737117772,0.0833333333333333,1,0
5*5*5*8*,2026-04-07 01:43:21.584027,95404.52820485536,0.0,0.0,0.0,0.3739974518694479,0.0,0,0
5*7*0*9*,2017-04-02 15:00:00.000000,5.491884,1.7706478670303092,0.0723890327494738,0.2028943513608778,23.09358737117772,0.0833333333333333,1,0
5*7*0*9*,2017-10-05 08:00:00.000000,3.8735,-0.2805802161881059,0.0684974152659346,0.0173828982153218,4.0,0.0,0,0
5*7*0*9*,2017-11-05 08:00:00.000000,3.95097,-0.2805802161881059,0.0705523377239127,0.0173828982153218,4.5,0.0,0,0
5*7*0*9*,2026-04-07 01:43:21.206906,6433.570503255298,0.0,0.0,0.0,0.0252203854462064,0.0,0,0
5*7*2*7*,2016-09-04 22:00:00.000000,196.676094,0.0,0.3453973926410974,0.0739812002322439,9.5,0.0,1,0
5*7*2*7*,2017-01-04 07:00:00.000000,28.173,-0.853889410677436,0.1409917129639335,-6.0944994065656415,14.0,0.0,0,0
5*7*2*7*,2017-02-04 07:00:00.000000,28.73646,-0.853889410677436,0.1452214643528515,-6.0944994065656415,14.5,0.0,0,0
5*7*2*7*,2026-04-07 01:43:21.206906,190398.9085110368,0.0,0.0,0.0,0.7463870736717079,0.0,0,0
5*7*9*7*,2016-10-03 05:00:00.000000,0.217362,0.0,0.1398547868576867,0.0739812002322439,5.839745962155615,0.0,0,0
5*7*9*7*,2016-12-01 13:00:00.000000,6.5762,29.859690286250583,0.1432922181789675,0.3123744322199827,8.999999999999996,0.0,1,0
5*7*9*7*,2017-01-01 13:00:00.000000,6.707724,29.859690286250583,0.1475909847243365,0.3123744322199827,9.499999999999996,0.0,1,0
5*7*9*7*,2026-04-07 01:43:22.331801,96154.37271332466,0.0,0.0,0.0,0.798125546026117,0.0,0,0
5*8*2*8*,2016-07-05 03:00:00.000000,8.2569,336.0163265306122,0.1534983629496717,0.3824076657939764,13.485714285714288,0.6428571428571429,1,0
5*8*2*8*,2016-07-05 08:00:00.000000,0.02499,0.0,0.1480944383973534,0.0739812002322439,19.366666666666667,0.1666666666666666,0,0
5*8*2*8*,2016-08-05 03:00:00.000000,8.422038,336.0163265306122,0.1581033138381619,0.3824076657939764,13.985714285714288,0.6428571428571429,1,0
5*8*2*8*,2026-04-07 01:43:21.382490,7010.779650084647,0.0,0.0,0.0,0.0655364657928223,0.0,0,0
